,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM
4684,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----CAN01,JONES William / BARNES Justin,Team,CAN,Canada,7.0,7,POINTS,
4685,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----USA01,BARROWS Ian Macdill / HENKEN Hans Dakota August,Team,USA,United States,8.0,8,POINTS,
4686,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----HKG01,SAKAI Akira Luke / ALYSWORTH Russell Williams,Team,HKG,"Hong Kong, China",9.0,9,POINTS,
4687,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----NZL01,McHARDIE Isaac / McKENZIE William,Team,NZL,New Zealand,10.0,10,POINTS,
4688,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----ESP01,BOTIN le CHEVER Diego / TRITTEL PAUL Florian,Team,ESP,Spain,11.0,12,POINTS,
4689,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----URU01,UMPIERRE Hernan / DIZ Fernando,Team,URU,Uruguay,12.0,13,POINTS,
4690,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----IRL01,DICKSON Robert / WADDILOVE Sean,Team,IRL,Ireland,13.0,14,POINTS,
4691,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----AUT01,BILDSTEIN Benjamin / HUSSL David,Team,AUT,Austria,14.0,15,POINTS,
4692,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----AUS01,COLLEY Jim / CONNOR Shaun,Team,AUS,Australia,15.0,16,POINTS,
4693,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----GER01,MEGGENDORFER Jakob / SPRANGER Andreas,Team,GER,Germany,16.0,17,POINTS,
4694,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----DEN01,NYBORG Daniel / BUHL Nikolaj Hoffmann,Team,DEN,Denmark,17.0,18,POINTS,
4695,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----BRA01,SOFFIATTI GRAEL Marco / SIMOES Gabriel,Team,BRA,Brazil,18.0,19,POINTS,
4696,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----FRA01,FISCHER Erwan / PEQUIN Clement,Team,FRA,France,19.0,20,POINTS,
4697,2024-08-01T11:05:07+02:00,SALM49ER--------------PREL001100--,SALM49ER,Men's Skiff,Men's Skiff - Race 11,Opening Series - Race 11,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----CHN01,WEN Zaiding / LIU Tian,Team,CHN,China,20.0,21,IRM_POINTS,DPI
12320,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----CRO01,FANTELA Sime / FANTELA Mihovil,Team,CRO,Croatia,1.0,1,POINTS,
12321,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----IRL01,DICKSON Robert / WADDILOVE Sean,Team,IRL,Ireland,2.0,2,POINTS,
12322,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----DEN01,NYBORG Daniel / BUHL Nikolaj Hoffmann,Team,DEN,Denmark,3.0,3,POINTS,
12323,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----GBR01,PETERS James / STERRITT Fynn,Team,GBR,Great Britain,4.0,5,POINTS,
12324,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----ESP01,BOTIN le CHEVER Diego / TRITTEL PAUL Florian,Team,ESP,Spain,5.0,6,POINTS,
12325,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----URU01,UMPIERRE Hernan / DIZ Fernando,Team,URU,Uruguay,6.0,7,POINTS,
12326,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----POL01,BUKSAK Dominik / WIERZBICKI Szymon,Team,POL,Poland,7.0,8,POINTS,
12327,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----BEL01,LEFEBVRE Yannick / HEUNINCK Jan,Team,BEL,Belgium,8.0,9,POINTS,
12328,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----AUT01,BILDSTEIN Benjamin / HUSSL David,Team,AUT,Austria,9.0,10,POINTS,
12329,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----FRA01,FISCHER Erwan / PEQUIN Clement,Team,FRA,France,10.0,11,POINTS,
12330,2024-08-01T11:05:17+02:00,SALM49ER--------------PREL001200--,SALM49ER,Men's Skiff,Men's Skiff - Race 12,Opening Series - Race 12,FINISHED,M,Sailing,SAL,Marseille Marina,SALM49ER----USA01,BARROWS Ian Macdill / HENKEN Hans Dakota August,Team,USA,United States,11.0,12,POINTS,
