,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order,bib
12678,2024-08-02T12:52:56+02:00,ATHW100M--------------RND1000300--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1565550,ZHANG Bo-Ya,Person,TPE,Chinese Taipei,9.0,11.88,TIME,,,,7,2379
7626,2024-08-02T14:19:33+02:00,ATHW100M--------------RND1000400--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1974169,LEDUC Audrey,Person,CAN,Canada,1.0,10.95,TIME,,,Q,4,1629
7627,2024-08-02T14:19:33+02:00,ATHW100M--------------RND1000400--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1890561,CLAYTON Tia,Person,JAM,Jamaica,2.0,11.00,TIME,,,Q,8,2051
7628,2024-08-02T14:19:33+02:00,ATHW100M--------------RND1000400--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1924446,LANSIQUOT Imani,Person,GBR,Great Britain,3.0,11.10,TIME,,,Q,1,1881
7629,2024-08-02T14:19:33+02:00,ATHW100M--------------RND1000400--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1538505,KONE Maboundou,Person,CIV,Côte d'Ivoire,4.0,11.17,TIME,,,,6,1684
7630,2024-08-02T14:19:33+02:00,ATHW100M--------------RND1000400--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1569266,HENRIKSSON Julia,Person,SWE,Sweden,5.0,11.26,TIME,,,,5,2365
7631,2024-08-02T14:19:33+02:00,ATHW100M--------------RND1000400--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1918967,GE Manqi,Person,CHN,China,6.0,11.45,TIME,,,,9,1657
7632,2024-08-02T14:19:33+02:00,ATHW100M--------------RND1000400--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1898307,GASPARELLI Alessandra,Person,SMR,San Marino,7.0,11.54,TIME,,,,2,2324
7633,2024-08-02T14:19:33+02:00,ATHW100M--------------RND1000400--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1952180,ROSA Vitoria Cristina,Person,BRA,Brazil,8.0,12.02,TIME,,,,3,1606
7634,2024-08-02T14:19:33+02:00,ATHW100M--------------RND1000400--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1922434,ACQUAVIVA Safiatou,Person,GUI,Guinea,9.0,12.07,TIME,,,,7,1961
7255,2024-08-02T18:28:38+02:00,ATHW100M--------------PREL000100--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 1,Preliminary Round - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1537010,NGOYE Natacha,Person,CGO,Congo,1.0,11.34,TIME,,,Q,4,1650
7256,2024-08-02T18:28:38+02:00,ATHW100M--------------PREL000100--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 1,Preliminary Round - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1898307,GASPARELLI Alessandra,Person,SMR,San Marino,2.0,11.62,TIME,,,Q,5,2324
7257,2024-08-02T18:28:38+02:00,ATHW100M--------------PREL000100--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 1,Preliminary Round - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1547764,HIEBERT Xenia,Person,PAR,Paraguay,3.0,11.77,TIME,,,Q,8,2235
7258,2024-08-02T18:28:38+02:00,ATHW100M--------------PREL000100--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 1,Preliminary Round - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1548543,MEREDOVA Valentina,Person,TKM,Turkmenistan,4.0,12.01,TIME,,,q,3,2377
7259,2024-08-02T18:28:38+02:00,ATHW100M--------------PREL000100--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 1,Preliminary Round - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1896349,AWALI BOUBACAR Samira,Person,NIG,Niger,5.0,12.06,TIME,,,,9,2212
7260,2024-08-02T18:28:38+02:00,ATHW100M--------------PREL000100--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 1,Preliminary Round - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1950930,PHA APHAY Silina,Person,LAO,Lao PDR,6.0,12.45,TIME,,,,2,2125
7261,2024-08-02T18:28:38+02:00,ATHW100M--------------PREL000100--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 1,Preliminary Round - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1565628,FRANCISCO Sydney,Person,PLW,Palau,7.0,13.15,TIME,,,,6,2241
7262,2024-08-02T18:28:38+02:00,ATHW100M--------------PREL000100--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 1,Preliminary Round - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1961203,AHAMDY Salam Bouha,Person,MTN,Mauritania,8.0,13.71,TIME,,,,7,2166
7263,2024-08-02T18:28:38+02:00,ATHW100M--------------PREL000100--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 1,Preliminary Round - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1980226,MORIS Lucia,Person,SSD,South Sudan,,,IRM,DNF,,,1,2332
13006,2024-08-03T18:42:54+02:00,ATHW100M--------------RND1000800--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,W,Athletics,ATH,Stade de France,1951507,TA LOU-SMITH Marie-Josee,Person,CIV,Côte d'Ivoire,1.0,10.87,TIME,,,Q,2,1685
13007,2024-08-03T18:42:54+02:00,ATHW100M--------------RND1000800--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,W,Athletics,ATH,Stade de France,1880728,FRASER-PRYCE Shelly-Ann,Person,JAM,Jamaica,2.0,10.92,TIME,,,Q,7,2055
13008,2024-08-03T18:42:54+02:00,ATHW100M--------------RND1000800--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,W,Athletics,ATH,Stade de France,1920164,LUECKENKEMPER Gina,Person,GER,Germany,3.0,11.08,TIME,,,Q,4,1925
13009,2024-08-03T18:42:54+02:00,ATHW100M--------------RND1000800--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,W,Athletics,ATH,Stade de France,1903105,ROSIUS Rani,Person,BEL,Belgium,4.0,11.10,TIME,,,q,6,1578
13010,2024-08-03T18:42:54+02:00,ATHW100M--------------RND1000800--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,W,Athletics,ATH,Stade de France,1561789,TORRES Gladymar,Person,PUR,Puerto Rico,5.0,11.12,TIME,,,q,8,2293
13011,2024-08-03T18:42:54+02:00,ATHW100M--------------RND1000800--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,W,Athletics,ATH,Stade de France,1537010,NGOYE Natacha,Person,CGO,Congo,6.0,11.36,TIME,,,,3,1650
13012,2024-08-03T18:42:54+02:00,ATHW100M--------------RND1000800--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,W,Athletics,ATH,Stade de France,1555555,LLOYD Joella,Person,ANT,Antigua and Barbuda,7.0,11.37,TIME,,,,5,1504
13013,2024-08-03T18:42:54+02:00,ATHW100M--------------RND1000800--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,W,Athletics,ATH,Stade de France,1566534,TUGADE-WATSON Regine,Person,GUM,Guam,8.0,11.87,TIME,,,,1,1962
13014,2024-08-03T18:42:54+02:00,ATHW100M--------------RND1000800--,ATHW100M,Women's 100m,Women's 100m Round 1 - Heat 8,Round 1 - Heat 8,FINISHED,W,Athletics,ATH,Stade de France,1548543,MEREDOVA Valentina,Person,TKM,Turkmenistan,9.0,11.95,TIME,,,,9,2377
4552,2024-08-03T18:42:58+02:00,ATHW100M--------------PREL000400--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 4,Preliminary Round - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1539540,ALLERS-LIBURD Zahria,Person,SKN,St Kitts and Nevis,1.0,11.73,TIME,,,Q,9,2318
4553,2024-08-03T18:42:58+02:00,ATHW100M--------------PREL000400--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 4,Preliminary Round - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1535660,SIMWAKA Asimenye,Person,MAW,Malawi,2.0,11.78,TIME,,,Q,8,2151
4554,2024-08-03T18:42:58+02:00,ATHW100M--------------PREL000400--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 4,Preliminary Round - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1980033,CHACON Mariandree,Person,GUA,Guatemala,3.0,11.90,TIME,,,Q,6,1960
4555,2024-08-03T18:42:58+02:00,ATHW100M--------------PREL000400--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 4,Preliminary Round - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1958586,SESAY Georgiana,Person,SLE,Sierra Leone,4.0,11.99,TIME,,,q,1,2319
4556,2024-08-03T18:42:58+02:00,ATHW100M--------------PREL000400--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 4,Preliminary Round - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1900751,AKAKPO Naomi,Person,TOG,Togo,5.0,12.34,TIME,,,,5,2378
4557,2024-08-03T18:42:58+02:00,ATHW100M--------------PREL000400--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 4,Preliminary Round - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1553020,GASTAUD Marie-Charlotte,Person,MON,Monaco,6.0,12.41,TIME,,,,7,2163
4558,2024-08-03T18:42:58+02:00,ATHW100M--------------PREL000400--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 4,Preliminary Round - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,4986655,ADA ETO Sefora,Person,GEQ,Equatorial Guinea,7.0,13.63,TIME,,,,2,1903
4559,2024-08-03T18:42:58+02:00,ATHW100M--------------PREL000400--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 4,Preliminary Round - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1897307,MANATOA Temalini,Person,TUV,Tuvalu,8.0,14.04,TIME,,,,4,2391
4560,2024-08-03T18:42:58+02:00,ATHW100M--------------PREL000400--,ATHW100M,Women's 100m,Women's 100m Preliminary Round - Heat 4,Preliminary Round - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1571488,FIRISUA Sharon,Person,SOL,Solomon Islands,9.0,14.31,TIME,,,,3,2325
13390,2024-08-03T20:02:28+02:00,ATHW100M--------------SFNL000200--,ATHW100M,Women's 100m,Women's 100m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1537325,ALFRED Julien,Person,LCA,Saint Lucia,1.0,10.84,TIME,,,Q,6,2134
13391,2024-08-03T20:02:28+02:00,ATHW100M--------------SFNL000200--,ATHW100M,Women's 100m,Women's 100m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1960181,RICHARDSON Sha'carri,Person,USA,United States,2.0,10.89,TIME,,,Q,7,2466
13392,2024-08-03T20:02:28+02:00,ATHW100M--------------SFNL000200--,ATHW100M,Women's 100m,Women's 100m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1533136,BASS BITTAYE Gina Mariam,Person,GAM,Gambia,3.0,11.10,TIME,,,,4,1860
13393,2024-08-03T20:02:28+02:00,ATHW100M--------------SFNL000200--,ATHW100M,Women's 100m,Women's 100m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1545881,van der WEKEN Patrizia,Person,LUX,Luxembourg,4.0,11.13,TIME,,,,8,2144
13394,2024-08-03T20:02:28+02:00,ATHW100M--------------SFNL000200--,ATHW100M,Women's 100m,Women's 100m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1924446,LANSIQUOT Imani,Person,GBR,Great Britain,5.0,11.21,TIME,,,,3,1881
13395,2024-08-03T20:02:28+02:00,ATHW100M--------------SFNL000200--,ATHW100M,Women's 100m,Women's 100m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1561789,TORRES Gladymar,Person,PUR,Puerto Rico,6.0,11.33,TIME,,,,9,2293
13396,2024-08-03T20:02:28+02:00,ATHW100M--------------SFNL000200--,ATHW100M,Women's 100m,Women's 100m Semi-Final 2,Semi-Final 2,FINISHED,W,Athletics,ATH,Stade de France,1939734,MASTERS Bree,Person,AUS,Australia,7.0,11.34,TIME,,,,2,1537
