,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_WLT,qualification_mark,start_order,bib
7376,2024-08-01T18:41:38+02:00,ARCMINDIVID-----------R64-002400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1560342,YEREMENKO Alexandr,Person,KAZ,Kazakhstan,,2,SETS,L,,1,59
7377,2024-08-01T18:41:38+02:00,ARCMINDIVID-----------R64-002400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1541270,ADDIS Baptiste,Person,FRA,France,,6,SETS,W,,2,6
8102,2024-08-01T19:20:36+02:00,ARCMINDIVID-----------R32-001200--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1561003,WISE Alex,Person,GBR,Great Britain,,3,SETS,L,,1,27
8103,2024-08-01T19:20:36+02:00,ARCMINDIVID-----------R32-001200--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1541270,ADDIS Baptiste,Person,FRA,France,,7,SETS,W,,2,6
1607,2024-08-01T19:46:12+02:00,ARCMINDIVID-----------R64-003100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1981585,RAVNIKAR Ziga,Person,SLO,Slovenia,,4,SETS,L,,1,31
1608,2024-08-01T19:46:12+02:00,ARCMINDIVID-----------R64-003100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1915456,MUSOLESI Federico,Person,ITA,Italy,,6,SETS,W,,2,34
9400,2024-08-01T19:56:08+02:00,ARCMINDIVID-----------R64-003200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1940869,ROUX Wian,Person,RSA,South Africa,,0,SETS,L,,1,63
9401,2024-08-01T19:56:08+02:00,ARCMINDIVID-----------R64-003200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1902130,KIM Je Deok,Person,KOR,Korea,,6,SETS,W,,2,2
3600,2024-08-01T20:41:10+02:00,ARCMINDIVID-----------R32-001600--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1915456,MUSOLESI Federico,Person,ITA,Italy,,4,SETS,L,,1,34
3601,2024-08-01T20:41:10+02:00,ARCMINDIVID-----------R32-001600--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1902130,KIM Je Deok,Person,KOR,Korea,,6,SETS,W,,2,2
79,2024-08-03T11:57:31+02:00,ARCMINDIVID-----------R64-000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1541272,CHIRAULT Thomas,Person,FRA,France,,7,SETS,W,,1,9
80,2024-08-03T11:57:31+02:00,ARCMINDIVID-----------R64-000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1935644,HERNANDEZ VERA Andres,Person,COL,Colombia,,1,SETS,L,,2,56
9474,2024-08-03T11:57:31+02:00,ARCMINDIVID-----------R64-000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1905034,TEKONIEMI Antti,Person,FIN,Finland,,0,SETS,L,,1,41
9475,2024-08-03T11:57:31+02:00,ARCMINDIVID-----------R64-000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1564630,TAI Yu-Hsuan,Person,TPE,Chinese Taipei,,6,SETS,W,,2,24
11164,2024-08-03T11:57:32+02:00,ARCMINDIVID-----------R32-000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1541272,CHIRAULT Thomas,Person,FRA,France,,6,SETS,W,,1,9
11165,2024-08-03T11:57:32+02:00,ARCMINDIVID-----------R32-000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1564630,TAI Yu-Hsuan,Person,TPE,Chinese Taipei,,5,SETS,L,,2,24
5088,2024-08-03T11:57:34+02:00,ARCMINDIVID-----------R32-000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,6,SETS,W,,1,1
5089,2024-08-03T11:57:34+02:00,ARCMINDIVID-----------R32-000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1564631,LIN Zih-Siang,Person,TPE,Chinese Taipei,,0,SETS,L,,2,32
5380,2024-08-03T11:57:35+02:00,ARCMINDIVID-----------R64-000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1563633,ACHA GONZALEZ Pablo,Person,ESP,Spain,,2,SETS,L,,1,33
5381,2024-08-03T11:57:35+02:00,ARCMINDIVID-----------R64-000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1564631,LIN Zih-Siang,Person,TPE,Chinese Taipei,,6,SETS,W,,2,32
11190,2024-08-03T11:57:35+02:00,ARCMINDIVID-----------R64-000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,6,SETS,W,,1,1
11191,2024-08-03T11:57:35+02:00,ARCMINDIVID-----------R64-000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1557704,MADAYE Israel,Person,CHA,Chad,,0,SETS,L,,2,64
11114,2024-08-03T11:57:36+02:00,ARCMINDIVID-----------R32-000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1958717,D'ALMEIDA Marcus,Person,BRA,Brazil,,7,SETS,W,,1,17
11115,2024-08-03T11:57:36+02:00,ARCMINDIVID-----------R32-000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1890977,SAITO Fumiya,Person,JPN,Japan,,1,SETS,L,,2,49
81,2024-08-03T11:57:37+02:00,ARCMINDIVID-----------R64-000400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1890977,SAITO Fumiya,Person,JPN,Japan,,6,SETS,W,,1,49
82,2024-08-03T11:57:37+02:00,ARCMINDIVID-----------R64-000400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1537163,D'AMOUR Nicholas,Person,ISV,"Virgin Islands, US",,4,SETS,L,,2,16
5482,2024-08-03T11:57:37+02:00,ARCMINDIVID-----------R64-000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1958717,D'ALMEIDA Marcus,Person,BRA,Brazil,,6,SETS,W,,1,17
5483,2024-08-03T11:57:37+02:00,ARCMINDIVID-----------R64-000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1571766,USACH Mykhailo,Person,UKR,Ukraine,,2,SETS,L,,2,48
101,2024-08-03T11:57:41+02:00,ARCMINDIVID-----------R32-000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1550037,FRANCO Hugo,Person,CUB,Cuba,,2,SETS,L,,1,21
102,2024-08-03T11:57:41+02:00,ARCMINDIVID-----------R32-000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1913369,WANG Yan,Person,CHN,China,,6,SETS,W,,2,12
1937,2024-08-03T11:57:42+02:00,ARCMINDIVID-----------R64-001300--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1562613,SADIKOV Amirkhon,Person,UZB,Uzbekistan,,6,SETS,W,,1,13
1938,2024-08-03T11:57:42+02:00,ARCMINDIVID-----------R64-001300--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1911041,JAJARABILLA Mario Damian,Person,ARG,Argentina,,2,SETS,L,,2,52
3556,2024-08-03T11:57:42+02:00,ARCMINDIVID-----------R64-001400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1543643,ISLAM Md Sagor,Person,BAN,Bangladesh,,0,SETS,L,,1,45
3557,2024-08-03T11:57:42+02:00,ARCMINDIVID-----------R64-001400--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1915454,NESPOLI Mauro,Person,ITA,Italy,,6,SETS,W,,2,20
111,2024-08-03T11:57:43+02:00,ARCMINDIVID-----------R32-000700--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1562613,SADIKOV Amirkhon,Person,UZB,Uzbekistan,,4,SETS,L,,1,13
112,2024-08-03T11:57:43+02:00,ARCMINDIVID-----------R32-000700--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1915454,NESPOLI Mauro,Person,ITA,Italy,,6,SETS,W,,2,20
6209,2024-08-03T11:57:44+02:00,ARCMINDIVID-----------R64-000900--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1902144,LEE Wooseok,Person,KOR,Korea,,6,SETS,W,,1,5
6210,2024-08-03T11:57:44+02:00,ARCMINDIVID-----------R64-000900--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1931126,BOUKOUVALAS Peter,Person,AUS,Australia,,0,SETS,L,,2,60
8124,2024-08-03T11:57:44+02:00,ARCMINDIVID-----------R64-001000--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1915455,PAOLI Alessandro,Person,ITA,Italy,,7,SETS,W,,1,37
8125,2024-08-03T11:57:44+02:00,ARCMINDIVID-----------R64-001000--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1543012,DORJI Lam,Person,BHU,Bhutan,,3,SETS,L,,2,28
9597,2024-08-03T11:57:45+02:00,ARCMINDIVID-----------R32-000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1902144,LEE Wooseok,Person,KOR,Korea,,6,SETS,W,,1,5
9598,2024-08-03T11:57:45+02:00,ARCMINDIVID-----------R32-000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1915455,PAOLI Alessandro,Person,ITA,Italy,,0,SETS,L,,2,37
1935,2024-08-03T11:57:46+02:00,ARCMINDIVID-----------R64-001200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1887539,TICAS Oscar,Person,ESA,El Salvador,,0,SETS,L,,1,53
1936,2024-08-03T11:57:46+02:00,ARCMINDIVID-----------R64-001200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1913369,WANG Yan,Person,CHN,China,,6,SETS,W,,2,12
8122,2024-08-03T11:57:46+02:00,ARCMINDIVID-----------R64-001100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1550037,FRANCO Hugo,Person,CUB,Cuba,,7,SETS,W,,1,21
8123,2024-08-03T11:57:46+02:00,ARCMINDIVID-----------R64-001100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1536467,MARTINEZ WING Bruno,Person,MEX,Mexico,,3,SETS,L,,2,44
1781,2024-08-03T11:57:52+02:00,ARCMINDIVID-----------R32-001100--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1535430,GRANDE Matias,Person,MEX,Mexico,,6,SETS,W,,1,11
1782,2024-08-03T11:57:52+02:00,ARCMINDIVID-----------R32-001100--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1543412,ENRIQUEZ Jorge,Person,COL,Colombia,,2,SETS,L,,2,43
7372,2024-08-03T11:57:52+02:00,ARCMINDIVID-----------R64-002500--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1955595,ELLISON Brady,Person,USA,United States,,6,SETS,W,,1,7
7373,2024-08-03T11:57:52+02:00,ARCMINDIVID-----------R64-002500--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1565006,YILDIRMIS Abdullah,Person,TUR,Türkiye,,2,SETS,L,,2,58
2796,2024-08-03T11:57:53+02:00,ARCMINDIVID-----------R64-002600--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1546112,JADHAV Pravin Ramesh,Person,IND,India,,0,SETS,L,,1,39
2797,2024-08-03T11:57:53+02:00,ARCMINDIVID-----------R64-002600--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1913366,KAO Wenchao,Person,CHN,China,,6,SETS,W,,2,26
8106,2024-08-03T11:57:54+02:00,ARCMINDIVID-----------R32-001300--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1955595,ELLISON Brady,Person,USA,United States,,6,SETS,W,,1,7
8107,2024-08-03T11:57:54+02:00,ARCMINDIVID-----------R32-001300--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1913366,KAO Wenchao,Person,CHN,China,,2,SETS,L,,2,26
12882,2024-08-03T11:57:54+02:00,ARCMINDIVID-----------R64-001700--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,6,SETS,W,,1,3
12883,2024-08-03T11:57:54+02:00,ARCMINDIVID-----------R64-001700--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1888973,TOLBA Youssof,Person,EGY,Egypt,,0,SETS,L,,2,62
2381,2024-08-03T11:57:55+02:00,ARCMINDIVID-----------R64-001800--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1890994,FURUKAWA Takaharu,Person,JPN,Japan,,4,SETS,L,,1,35
2382,2024-08-03T11:57:55+02:00,ARCMINDIVID-----------R64-001800--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1890985,NAKANISHI Junya,Person,JPN,Japan,,6,SETS,W,,2,30
10543,2024-08-03T11:57:55+02:00,ARCMINDIVID-----------R32-000900--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,6,SETS,W,,1,3
10544,2024-08-03T11:57:55+02:00,ARCMINDIVID-----------R32-000900--,ARCMINDIVID,Men's Individual,Men's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1890985,NAKANISHI Junya,Person,JPN,Japan,,4,SETS,L,,2,30
4774,2024-08-03T11:57:56+02:00,ARCMINDIVID-----------R64-002100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1535430,GRANDE Matias,Person,MEX,Mexico,,7,SETS,W,,1,11
4775,2024-08-03T11:57:56+02:00,ARCMINDIVID-----------R64-002100--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1888881,BAATARKHUYAG Otgonbold,Person,MGL,Mongolia,,1,SETS,L,,2,54
12415,2024-08-03T11:57:56+02:00,ARCMINDIVID-----------R64-002200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1543412,ENRIQUEZ Jorge,Person,COL,Colombia,,7,SETS,W,,1,43
12416,2024-08-03T11:57:56+02:00,ARCMINDIVID-----------R64-002200--,ARCMINDIVID,Men's Individual,Men's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1931572,ZHANGBYRBAY Dauletkeldi,Person,KAZ,Kazakhstan,,3,SETS,L,,2,22
204,2024-08-04T09:48:36+02:00,ARCMINDIVID-----------8FNL000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1541272,CHIRAULT Thomas,Person,FRA,France,,5,SETS,L,,1,9
205,2024-08-04T09:48:36+02:00,ARCMINDIVID-----------8FNL000200--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1565000,GAZOZ Mete,Person,TUR,Türkiye,,6,SETS,W,,2,8
218,2024-08-04T10:00:55+02:00,ARCMINDIVID-----------8FNL000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1902144,LEE Wooseok,Person,KOR,Korea,,6,SETS,W,,1,5
219,2024-08-04T10:00:55+02:00,ARCMINDIVID-----------8FNL000300--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1913369,WANG Yan,Person,CHN,China,,2,SETS,L,,2,12
5611,2024-08-04T10:12:07+02:00,ARCMINDIVID-----------8FNL000400--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1915454,NESPOLI Mauro,Person,ITA,Italy,,6,SETS,W,,1,20
5612,2024-08-04T10:12:07+02:00,ARCMINDIVID-----------8FNL000400--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1971737,PETERS Eric,Person,CAN,Canada,,2,SETS,L,,2,36
9613,2024-08-04T10:24:45+02:00,ARCMINDIVID-----------8FNL000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,7,SETS,W,,1,1
9614,2024-08-04T10:24:45+02:00,ARCMINDIVID-----------8FNL000100--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1958717,D'ALMEIDA Marcus,Person,BRA,Brazil,,1,SETS,L,,2,17
11386,2024-08-04T10:37:27+02:00,ARCMINDIVID-----------8FNL000700--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1955595,ELLISON Brady,Person,USA,United States,,6,SETS,W,,1,7
11387,2024-08-04T10:37:27+02:00,ARCMINDIVID-----------8FNL000700--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1565002,TUMER Berkim,Person,TUR,Türkiye,,2,SETS,L,,2,10
11380,2024-08-04T10:51:13+02:00,ARCMINDIVID-----------8FNL000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1535430,GRANDE Matias,Person,MEX,Mexico,,4,SETS,L,,1,11
11381,2024-08-04T10:51:13+02:00,ARCMINDIVID-----------8FNL000600--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1541270,ADDIS Baptiste,Person,FRA,France,,6,SETS,W,,2,6
5607,2024-08-04T11:05:17+02:00,ARCMINDIVID-----------8FNL000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,7,SETS,W,,1,3
5608,2024-08-04T11:05:17+02:00,ARCMINDIVID-----------8FNL000500--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1560989,HALL Tom,Person,GBR,Great Britain,,3,SETS,L,,2,51
900,2024-08-04T11:21:04+02:00,ARCMINDIVID-----------8FNL000800--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1935642,ARCILA Santiago,Person,COL,Colombia,,4,SETS,L,,1,15
901,2024-08-04T11:21:04+02:00,ARCMINDIVID-----------8FNL000800--,ARCMINDIVID,Men's Individual,Men's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,M,Archery,ARC,Invalides,1902130,KIM Je Deok,Person,KOR,Korea,,6,SETS,W,,2,2
10507,2024-08-04T13:30:22+02:00,ARCMINDIVID-----------QFNL000100--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,FINISHED,M,Archery,ARC,Invalides,1902135,KIM Woojin,Person,KOR,Korea,,6,SETS,W,,1,1
10508,2024-08-04T13:30:22+02:00,ARCMINDIVID-----------QFNL000100--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,FINISHED,M,Archery,ARC,Invalides,1565000,GAZOZ Mete,Person,TUR,Türkiye,,4,SETS,L,,2,8
6211,2024-08-04T13:47:55+02:00,ARCMINDIVID-----------QFNL000300--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,FINISHED,M,Archery,ARC,Invalides,1553249,UNRUH Florian,Person,GER,Germany,,6,SETS,W,,1,3
6212,2024-08-04T13:47:55+02:00,ARCMINDIVID-----------QFNL000300--,ARCMINDIVID,Men's Individual,Men's Individual Quarterfinal,Quarterfinal,FINISHED,M,Archery,ARC,Invalides,1541270,ADDIS Baptiste,Person,FRA,France,,5,SETS,L,,2,6
